sha,title,reason,type,confidence,repo_id,repo_name,full_name
c367e50e17188676450a561e4f317105239095d2,Fix resource handling and minor bugs,"The commit focuses on fixing resource handling by applying 'Try With Resources', which improves the maintainability of the code by ensuring proper resource management and reducing potential resource leaks, thus making the code less fragile and easier to maintain.",maintainability,8,20988435.0,AddstarMC/Monolith,AddstarMC/Monolith
68c02deec042f9f5e4c6dd0b9251a690950b2e26,Fix breeding cooldown by releasing age lock,"The commit fixes a specific functionality issue related to breeding cooldown by adjusting the age lock mechanism, which suggests improving the maintainability of the code to prevent bugs and fragile behavior.",maintainability,7,968857003.0,Luis-GameDev/Minecraft-Better-Horses-Plugin,Luis-GameDev/Minecraft-Better-Horses-Plugin
0bf507ef71193970ae89062f0d3860a03aca5614,Fix JWT token verification,"The commit adds an override annotation to a method, which primarily improves code clarity and understanding by explicitly indicating method overriding, thus enhancing readability.",readability,8,826272610.0,yuriy-tsarenko/trustnow-backend,yuriy-tsarenko/trustnow-backend
891dcd88e157c33a97458ad254992235769a9e26,Add Streamable HTTP client transport,"The commit adds a new HTTP client transport and includes tests, which suggests an improvement in the code's testability by enabling easier testing of HTTP client interactions. The change in variable type supports this refactoring to facilitate testing.",testability,7,1026751486.0,amannm/mcp,amannm/mcp
eae53bd9ac497327731fbdbda7b37acdd246a232,Load Discord token from config file,"The commit focuses on changing how the Discord bot token is loaded, moving it to be read from a config file, which likely improves maintainability by centralizing configuration and reducing hard-coded values. The removal of an attribute modifier suggests a minor code adjustment to support this change, enhancing maintainability rather than addressing readability, duplication, or other categories.",maintainability,7,1009234248.0,pavswag/317-Server,pavswag/317-Server
dc571b71e5102521e63527a5a9e9741110b7a096,Fix SQL restriction bug,"The commit fixes a bug related to SQL restriction fields, which likely involves correcting or improving the maintainability of the code handling SQL restrictions. The modification of class annotation suggests a change to improve or fix the code structure rather than addressing performance, duplication, or readability directly.",maintainability,7,1012357159.0,armormind/java-springboot-api,armormind/java-springboot-api
e4f291b9a8399a61204f6bc7a7cf77ee1431ab5f,Fix saldo data type for SSE events,"The commit fixes the data type of a variable related to saldo events, which suggests improving the correctness and robustness of the code. This change likely enhances maintainability by preventing type-related errors and making the code more reliable and easier to maintain.",maintainability,7,1007977987.0,Braindeiko01/Arena-Real,Braindeiko01/Arena-Real
a4c7bebdbba409a574a84a16a37888db48ce2fd5,Improve token storage with httpOnly cookies,"The commit improves token storage by using httpOnly cookies, which is a security and maintainability improvement to how tokens are handled and stored, reducing fragility and potential issues in the codebase related to token management.",maintainability,7,840470372.0,goldmanager/goldmanager,goldmanager/goldmanager
3e83b2b3ac7ae2e85eaf04bcba053a01a23219f6,Add cooldown to Antidote perk,"The commit adds a cooldown feature to an existing perk, which likely involves modifying the code to improve its maintainability by managing state and behavior more robustly. The change in return type suggests a structural modification to support this new feature, indicating a focus on maintainability rather than other symptoms like readability or performance.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
c0da26f1d7fc7cb983353acd692ec470dcd1d0f8,Add write-ahead log for block storage,"The commit introduces a write-ahead log to the block storage system, which is typically done to improve reliability and maintainability by ensuring data integrity and easier recovery. The removal of a class annotation is minor and does not indicate changes related to readability, duplication, reuse, testability, performance, dependency, or legacy code modernization. The primary motivation appears to be improving maintainability of the storage system.",maintainability,7,913344534.0,masssi164/Simple-Blockchain,masssi164/Simple-Blockchain
a639fc657890eb95d59b98da1ddc7605218432a1,Enable loading litematic schematics,"The commit enables support for multiple schematic formats and includes a variable rename, which likely improves code clarity and understanding, addressing readability issues rather than other symptoms like performance or dependency.",readability,7,996749947.0,PlayerReadyPortsmouth/readycraft-minigames,PlayerReadyPortsmouth/readycraft-minigames
022b8a6de9a8ca8f2e96ba8ddb43a2f042e5eeb7,Improve token storage with httpOnly cookies,"The commit improves security by changing token storage to use httpOnly cookies, which is related to maintainability and security of the code rather than readability, duplication, or performance. The rename variable operation supports clearer code but the main motivation is improving maintainability and security of token handling.",maintainability,7,840470372.0,goldmanager/goldmanager,goldmanager/goldmanager
0d7a9883a5af68726aa6a5b74575042add8f9c33,[Fix] Load model API keys from .env,"The commit focuses on loading API keys from a .env file, which is typically done to improve maintainability by centralizing configuration and avoiding hard-coded secrets in the codebase. The renaming of a variable supports this by clarifying code related to configuration management, enhancing maintainability rather than addressing readability, duplication, or other issues.",maintainability,8,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
3db767960661dd7d00542db9ef517a62c938748c,Fix JWT extraction for profile,"The commit focuses on fixing the extraction of JWT by replacing an attribute with a variable, which likely improves the clarity and understandability of the code related to JWT parsing, thus enhancing readability.",readability,7,1020479532.0,scanalesespinoza/eventflow,scanalesespinoza/eventflow
fa7c565136949398a027f1f9daebfd18a6f02157,Enhance scanner performance,"The commit explicitly aims to improve scanning performance, and the refactoring operation (inlining a variable) is a common micro-optimization technique to reduce overhead and improve speed. Therefore, the primary motivation is performance enhancement.",performance,8,972926286.0,atomiczsec/web-cache-deception-scanner-main,atomiczsec/web-cache-deception-scanner-main
2b017455ace88b1469c1f1518148337673dd0d1c,Implement drone monitoring scheduler,"The commit adds a new feature (drone scheduling with notification) and includes a class annotation, which suggests improving the structure or maintainability of the code rather than addressing readability, duplication, or performance issues. Since the change involves adding scheduling and notification functionality, it likely improves the maintainability of the system by organizing code better and making it easier to manage drone monitoring tasks.",maintainability,7,990975672.0,ARYA-GS/arya-java,ARYA-GS/arya-java
75e2fe4476c52e2ec5057b91d478fbedefbcd3c5,Move culture resources to data and use ResourceManager,"The commit moves culture data resources to a dedicated data folder and updates resource loading to use ResourceManager, which suggests an effort to improve maintainability by organizing resources better and using a standard resource management approach. This restructuring likely makes the codebase easier to maintain and manage resource files.",maintainability,8,1017927516.0,fabula-sk/Millenaire,fabula-sk/Millenaire
fb7609ad65ce3cb851103c6d49d901702c89dbf8,Renaming the `flogger` package and the backing classes,"The commit involves renaming a package and backing classes, which is typically done to improve code clarity and understandability, thus enhancing readability.",readability,8,629244359.0,SpineEventEngine/logging,SpineEventEngine/logging
b09e135c09fc81d7311eb73f9b46ed2139cd2c0d,Renaming the `flogger` package and the backing classes,"The commit involves renaming a package and classes to better reflect their purpose and to suggest future merging, which improves code clarity and understanding, thus enhancing readability.",readability,8,629244359.0,SpineEventEngine/logging,SpineEventEngine/logging
4a0c1625bac4d4e0fd49413df59af93e5e9e197f,Fix streaming memory use and emoji escaping,"The commit addresses issues related to streaming memory use and emoji escaping, which suggests improvements in how data is processed and handled efficiently, likely to optimize performance and memory usage during streaming operations.",performance,8,993093693.0,gitlabzz/xml-to-json-transformer-service,gitlabzz/xml-to-json-transformer-service
df3e2378c3ac53eab7f06ad9e467d3070244949e,Renaming the `flogger` package and the backing classes,"The commit involves renaming a package and moving a source folder, which is typically done to improve the organization and clarity of the codebase, thereby enhancing readability.",readability,8,629244359.0,SpineEventEngine/logging,SpineEventEngine/logging
150ef6148eabd1a3f339cc77736a71e25316473c,Handle JWT auth failure with 401 response,"The commit focuses on improving the handling of JWT authentication failure by returning a 401 response, which is related to improving the clarity and correctness of the code's behavior. The only refactoring operation is a variable rename, which typically improves code clarity and understanding, thus enhancing readability.",readability,7,1011075840.0,nagisa77/OpenIsle,nagisa77/OpenIsle
d497247cfa772805778493bfcc7c3f23bbd6ca0d,Enhance GPT handling with retry and schema validation,"The commit introduces retry backoff and JSON schema validation, which are improvements aimed at making the code more robust and easier to maintain. The addition of these features typically addresses issues related to fragile or hard-to-maintain code, rather than readability, duplication, or performance specifically. The single move code operation suggests some restructuring to support these improvements, reinforcing maintainability as the primary motivation.",maintainability,8,997943827.0,IllusionCIS7/OpenCore,IllusionCIS7/OpenCore
9a50beae176bf59dfc918b4dec0102fcd90ff14c,Fix SpeedHack FOV event type,"The commit fixes an event type related to FOV update, which suggests correcting or improving the maintainability of the event handling code to prevent errors or fragile behavior.",maintainability,7,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
adfcc309fa4585d896a924b1c0a2f72792c462a4,Add debug logging,"The commit adds debug level logging, which typically improves the understandability and traceability of the code, thereby enhancing readability.",readability,7,968744344.0,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend
d98678f60b05d7e6c432218537b1a4385b97c4cd,Add basic combat between entities,"The commit introduces basic combat mechanics including death and fights, which likely involves modifying existing attributes to support new behaviors. This suggests improving the code's ability to be maintained and extended as combat features evolve, indicating a focus on maintainability.",maintainability,7,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
046b559c8551a15c143f76ca14756a003b5be810,Rename verified property to validated,"The commit involves renaming a property and refactoring the code to use Lombok, which typically improves code maintainability by reducing boilerplate and making the codebase easier to manage.",maintainability,8,722181227.0,morihofi/certgine,morihofi/certgine
cb6aa048ea06528ec3d614c8fd8edf5784889a27,Add wait task support,"The commit adds basic wait support and performs an extract variable refactoring, which typically improves code clarity and understanding, indicating an improvement in readability.",readability,7,1001172184.0,amannm/durable-workflow-operator,amannm/durable-workflow-operator
d3f412dc53d36a429872e93e33ea9d9ca8d0faca,Enhance scoring for larger challenges,"The commit introduces an exponential scoring strategy and performs an extract variable refactoring, which likely improves the clarity and understandability of the scoring code, addressing readability issues.",readability,7,994108101.0,harish-kunta/Cognify,harish-kunta/Cognify
995e7c7aec3adf6c26c30e8d287064cf59b5a24e,Fix feed latest update in NotificationsProcessor,"The commit focuses on fixing the logic for the latest update in the notification feed, which likely involves clarifying or simplifying the code by extracting a variable. This suggests an improvement in code clarity and understanding rather than addressing duplication, performance, or dependencies.",readability,7,503345509.0,konturio/disaster-ninja-be,konturio/disaster-ninja-be
48e5341d3c52673ba08ffcf0941e04e80439d932,Répartition fixe des spawners de villageois,"The commit involves renaming an attribute to fix the distribution of NPC spawners, which likely improves code clarity and understanding related to spawner distribution logic, indicating an improvement in readability.",readability,7,989802516.0,Donj63000/MineGus,Donj63000/MineGus
a7c6227fead212fd67df73bd294ebc41fd59d8cf,Add fishing upgrade GUI framework,"The commit adds a GUI framework for fishing upgrades, which likely improves the structure and organization of the code, enhancing maintainability. The refactoring operation of merging conditionals suggests simplifying complex or fragile code, further supporting maintainability improvements.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
56385df85cec7def246548dfee3b9cc249437a82,Implement block break delay with overlay,"The commit introduces a block breaking delay feature with an overlay and includes an extract method refactoring, which typically improves code structure and clarity, enhancing maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,856962840.0,rhum0ne/Worldcraft,rhum0ne/Worldcraft
25a1671da5f6828d60ecbd4a2178e2c6571a9627,Fix version extraction with missing delimiters,"The commit focuses on improving the extraction of a version attribute when delimiters are missing, which likely addresses fragile or error-prone code handling such cases, thus improving maintainability.",maintainability,7,976039225.0,robert-annett/fix-viewer,robert-annett/fix-viewer
0781fcc944a47648135ed5282fe990ad1cb2e914,Adjust seeder planting behavior,"The commit focuses on adjusting the behavior of the seeder planting logic, specifically limiting planting and prioritizing farthest blocks first, which suggests improving the maintainability and clarity of the planting algorithm rather than addressing performance, duplication, or dependencies. The use of an inline variable refactoring supports improving code maintainability by simplifying the code structure.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
e10e22265356fdeb3dfe3f902409788f9b7786e8,Implement roots support in DefaultMcpClient,"The commit adds support for a new feature (roots) and involves extracting a method, which typically improves code structure and maintainability by isolating functionality. There is no indication of performance optimization, dependency changes, or legacy code modernization. The primary motivation appears to be improving maintainability by better organizing the code.",maintainability,7,1026751486.0,amannm/mcp,amannm/mcp
596b82ba47ca91b6c0c8df77b8389e353efa4582,Clean unused frontend files,"The commit involves cleaning unused frontend files, which typically improves the maintainability of the codebase by removing obsolete or unnecessary code that can cause confusion or errors in the future.",maintainability,8,1007977987.0,Braindeiko01/Arena-Real,Braindeiko01/Arena-Real
344e4114e57d5486522bf077e274e321912ca190,Improve flight and jump hacks,"The commit involves extracting a variable, which is a common refactoring technique to improve code clarity and understandability, indicating an effort to enhance readability.",readability,8,1006810411.0,jaidencode/vision_hc,jaidencode/vision_hc
20230f823a1b52c5e1107a00dc3b07d58ebdfa65,Clean unused frontend files,"The commit involves cleaning unused frontend files and refactoring by inverting a condition, which suggests improving the code structure and maintainability rather than addressing performance, duplication, or other issues. The use of Lombok builder also points to improving maintainability by reducing boilerplate code.",maintainability,8,1007977987.0,Braindeiko01/Arena-Real,Braindeiko01/Arena-Real
7a6eb9919e6e9bd7a7051d4aa33a16b0816198a8,Implement stack mode toggle for shop,"The commit involves extracting a variable which typically improves code clarity and understanding, indicating an effort to enhance readability rather than addressing duplication, performance, or other issues.",readability,8,989531293.0,Hmmbo-Studios/Ultimate_Shop_Core,Hmmbo-Studios/Ultimate_Shop_Core
814063feea5e1a70f32fd0ee35dc06e819b9dfaa,Fix bill totals calculation in pharmacy report,"The commit focuses on fixing the calculation of bill totals by extracting and moving a method, which likely improves the structure and clarity of the code, enhancing maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,21764480.0,hmislk/hmis,hmislk/hmis
08c94fbf740704688f1e2a77050b6b970de6abbc,Add SongDocumentService for Elasticsearch operations,"The commit introduces a new service to handle Elasticsearch operations, which suggests an effort to improve the maintainability of the code by separating concerns and modularizing functionality.",maintainability,8,1000222218.0,Zara8170/songs_be,Zara8170/songs_be
188706b87bce92f0478826be3f1a35e10fae2b0e,Fix overgrown shears durability,"The commit fixes a bug related to the durability of overgrown shears and adjusts the unbreaking feature, which likely involves improving the maintainability of the code to prevent future breakage and ensure correct behavior. The extract variable refactoring supports clearer and more maintainable code.",maintainability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
918efb3144a916d0697a721eb17f38c18318eae1,Fix version extraction with missing delimiters,"The commit addresses an issue in version extraction logic related to missing delimiters, which likely improves the robustness and maintainability of the code. The single variable rename suggests a minor refactor to improve code clarity or correctness, supporting maintainability rather than other categories like performance or duplication.",maintainability,7,976039225.0,robert-annett/fix-viewer,robert-annett/fix-viewer
4382a74e2595f8a35bb41b40b76a22761862cf17,Corregir la respuesta de la saga POST,"The commit improves the response of a POST saga by including additional data (IDs and finish timestamp) and performs a simple refactoring operation (Extract Variable) which typically aims to improve code clarity and maintainability. There is no indication of duplication, performance optimization, dependency changes, or legacy code modernization. The main motivation appears to be improving maintainability by making the code clearer and easier to manage.",maintainability,7,999437870.0,msamia/rrhh,msamia/rrhh
b8692783836bc47b9795a17e8a21ba982a00e34b,Fix Employee method name,"The commit involves renaming a method to improve clarity, which primarily addresses code readability by making the method name more understandable.",readability,8,262485161.0,saganawski/ks_managment,saganawski/ks_managment
7bbeb78ca3a545e6ff37d93efe8fae418278633f,Fix training service tests,"The commit disables Eureka for training service tests, which suggests the motivation is to improve the test environment by removing external dependencies that complicate testing. This aligns with improving testability by making tests easier to run without needing the Eureka service.",testability,8,999437870.0,msamia/rrhh,msamia/rrhh
456100821fb38d7acf5c85b23c263b5571402bc5,Return JSON from search API,"The commit changes the return type of the search API to JSON, which likely improves the maintainability of the code by standardizing the output format and making it easier to work with. This change does not directly address readability, duplication, reuse, testability, performance, dependency, or legacy code modernization, but it improves the maintainability of the API interface.",maintainability,7,1010155746.0,levickiy/consul-kv-search,levickiy/consul-kv-search
675fa3e1f4c98b997b197ad907f77fb5e159386d,Move main class to org.example,"The commit involves moving a main class to a different package, which is typically done to improve the organization and maintainability of the codebase by placing classes in more appropriate namespaces.",maintainability,7,1012090915.0,Donj63000/Codypro,Donj63000/Codypro
37d7e88f6681e0d6878583871842cb7b2e9dfe6e,Applique correctifs de l'audit sur Mineur,"The commit involves applying audit fixes and includes an extract variable refactoring, which typically improves code clarity and maintainability. Since the commit message mentions correcting session end issues and the refactoring is minor, the primary motivation is likely to improve maintainability by making the code less fragile and easier to manage.",maintainability,7,989802516.0,Donj63000/MineGus,Donj63000/MineGus
19f3722c1a830e23fca1102b01f533070b7fbbe2,Add OpenAPI configs to services,"The commit adds OpenAPI configurations by modifying class annotations, which likely improves the maintainability of the code by making service interfaces clearer and easier to manage.",maintainability,7,983926073.0,anhtu2808/Metro-Backend,anhtu2808/Metro-Backend
d84acd1d5da22c7aa9550021a6bf82fac88f9bbd,Enable debug logging,"The commit involves extracting a variable to enable debug logging, which improves the clarity and understandability of the code by making it easier to follow the flow and purpose of the logged information. This primarily addresses readability concerns.",readability,8,996931201.0,testingitman/backtester,testingitman/backtester
c85801733b0dcb0ade0b89a7767f300160908589,Improve pillar rotation mapping,"The commit involves extracting a variable and initializing configuration to handle null values, which improves code clarity and understanding, indicating an improvement in readability.",readability,7,1020333212.0,KAMKEEL/worldedit-gtnh,KAMKEEL/worldedit-gtnh
3d8203b982ff94a8d5242d2779095f204b3cb9db,Revert lazy type resolution,"The commit reverts a previous change related to lazy type resolution, which likely affects how types are resolved in the codebase. This suggests the original change may have introduced maintainability issues or fragile code, and reverting it aims to restore better maintainability. The summary indicates a merge conditional operation, which often relates to control flow and maintainability improvements or reversions.",maintainability,7,12594924.0,jdereg/json-io,jdereg/json-io
e2c739caf625f71abc7ba36e6cbe1b3aef068d1d,Fix cron parsing and enhance dark mode editors,"The commit involves extracting a variable, which typically improves code clarity and understanding, indicating an effort to enhance readability. There is no indication of addressing duplication, reuse, maintainability, testability, performance, dependency, or legacy code issues explicitly.",readability,7,1008616775.0,yourfavDev/java-saas,yourfavDev/java-saas
ff6aafcf953b1bf6cdab8cf9ffb2d38901276ea9,12942 differentiate runLastScheduled and runNextScheduled actions,"The commit differentiates between two similar actions by extracting a method, which improves the clarity and understanding of the code, thus enhancing readability.",readability,8,21764480.0,hmislk/hmis,hmislk/hmis
7d76b47d7034666a2b19efdcff01b9d1a959bb71,Implement core board representation,"The commit introduces a core board representation class, which likely improves the structure and organization of the code, enhancing maintainability by making the codebase easier to manage and extend.",maintainability,7,997143577.0,cohinteractive/seedv4,cohinteractive/seedv4
85946ddf08937da48ed5fa457cffdf7b9621ac2b,Improve pillar rotation mapping,"The commit focuses on improving the mapping logic for pillar rotation and removing support for door rotation, which suggests a refinement of existing code structure to make it clearer and more understandable. The use of extract variable refactoring supports improving code clarity and readability rather than addressing performance, duplication, or dependencies.",readability,7,1020333212.0,KAMKEEL/worldedit-gtnh,KAMKEEL/worldedit-gtnh
198aebb8b405a3d1f3c27be3dfbcafd6122ac894,Fix Java transpiler generic arrays,"The commit addresses handling of generic arrays in a Java transpiler, which likely involves improving the code to better manage or modernize the handling of generics, a feature that can be tricky in legacy code. This suggests the motivation is to modernize or improve old legacy code rather than focusing on readability, duplication, or performance specifically.",legacy_code,7,985853139.0,mochilang/mochi,mochilang/mochi
c7261d98e0546d141423b3eeebfe0f980159ff20,Add chat deletion and password update,"The commit adds new features (chat deletion and password update) and involves adding a parameter, which suggests improving or extending functionality rather than addressing readability, duplication, or performance issues. There is no indication of legacy code modernization or dependency changes. The addition of parameters often relates to improving maintainability by making the code more flexible and easier to manage.",maintainability,7,957572744.0,beothorn/telegramAIConnector,beothorn/telegramAIConnector
775008f48f5140c2103ad9f824442f8b02baaecd,Improve JSON log output ordering,"The commit improves the ordering of JSON log output fields, which enhances the readability and understandability of the log data. The use of extract variable refactoring supports this by making the code clearer and easier to follow.",readability,8,962334346.0,vinitkr123/SpringKafkaLoggingFramework,vinitkr123/SpringKafkaLoggingFramework
39179c370e6df4969fa9b8d3fea2cda53b717171,Add email verification and JSON errors,"The commit adds email verification and JSON error handling, which likely involves improving the code's structure to handle new features and error cases. The refactoring operation of changing the return type suggests modifications to improve the code's maintainability and robustness rather than focusing on readability, duplication, or performance specifically.",maintainability,7,1011075840.0,nagisa77/OpenIsle,nagisa77/OpenIsle
f34d47733de40ac29d07160ef06d60f0def8dc62,Show move type colors,"The commit adds a move type color indicator, which likely improves the clarity and understanding of the code or UI by making move types visually distinct. The use of extract variable refactoring supports improving code readability by naming expressions clearly.",readability,8,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
bf2dd95ad3aad944701772bbc57024ec04383ba6,chore: update bundle and org IDs,"The commit involves moving a class, which typically aims to improve the structure and organization of the codebase, enhancing maintainability by making the code easier to manage and modify in the future.",maintainability,7,225880766.0,KomodoPlatform/komodo-wallet,KomodoPlatform/komodo-wallet
859bc56815b2308d3842c4736c4e6626828f7bc1,Fix sample ID handling in results,"The commit focuses on ensuring the sample ID is properly set on result records, which likely improves the clarity and understandability of the code by making the data handling explicit. The use of 'Extract Variable' refactoring suggests an effort to improve code clarity and readability rather than addressing performance, duplication, or dependencies.",readability,7,1002047906.0,hmislk/xl-200,hmislk/xl-200
c3de256bc78ed7634c8fb04ebfd72fa8b7c0612a,Add MOTD setter method,"The commit refines the server message of the day (MOTD) logic by moving and inlining a method, which typically improves code structure and maintainability by reducing complexity and making the code easier to manage.",maintainability,7,589546391.0,davidstoegmueller/bettervanilla,davidstoegmueller/bettervanilla
efa97e90aa943fbf5e4ce2c21c5024c37b9bf2ac,Fix CompactSet review notes,"The commit involves refactoring and renaming a method in CompactSet, which typically aims to improve code clarity and understandability, addressing readability issues.",readability,7,12670630.0,jdereg/java-util,jdereg/java-util
edb1ab389bf97898ece3d428780f6cfc8dfbcb7c,Implement tracing and gRPC for world management,"The commit adds gRPC service and tracing to the world management module, which likely introduces new dependencies and integration points with external systems. This suggests the primary motivation is managing or introducing dependencies rather than improving readability, duplication, or other aspects.",dependency,7,958378478.0,benhook1013/FireMUD,benhook1013/FireMUD
11b06f3606e076280f2aa397c18b00588155e0be,Implement Facebook Ads batch services,"The commit introduces a new feature integrating Facebook Ads services, which likely involves adding new code rather than addressing issues like readability, duplication, or performance. The only refactoring noted is adding a class annotation, which is minimal and does not indicate changes for testability, maintainability, or dependency reduction. Since the commit is about integrating an external service, the primary motivation is likely related to managing dependencies on external modules.",dependency,7,1010682639.0,paulofor/marketing-hub,paulofor/marketing-hub
b7dba7da86965f5237b3cd31d8dc979ab87a7de2,Fix typo in Parasitics logging helper,"The commit fixes a typo in a logging helper method, which improves the clarity and understandability of the code, thus enhancing readability.",readability,8,915619331.0,cwuom/ono,cwuom/ono
9da6c6ba77299aae882338c5c019b1db576bbcfa,Fix PMD issues in AwkParser,"The commit addresses PMD issues, which are typically related to code quality and maintainability. The specific refactoring operation 'Invert Condition' suggests improving the clarity and structure of conditional statements, which enhances maintainability by making the code less fragile and easier to modify.",maintainability,8,119057027.0,MetricsHub/jawk,MetricsHub/jawk
74d815806c7a713fd3886b47b26ca35077f5f1e5,Fix user permission test auth,"The commit focuses on fixing test authentication in a user permission controller test, which suggests improving the ability to test the code correctly without changing functionality. Adding a method annotation likely aids in making the test setup or execution clearer or more effective, addressing difficulties in testing.",testability,7,954426967.0,samrogu/rapid-config-server,samrogu/rapid-config-server
514fc3540161fd9434c84deed059fdb68732bc5f,Update combat scaling and skills messages,"The commit removes combat level damage scaling and updates skill messages, which suggests a change to improve the clarity or understandability of the code related to combat and skills. The use of 'Extract Variable' refactoring typically aims to improve code readability by making complex expressions easier to understand. There is no indication of duplication, reuse, performance, or dependency issues, nor is there mention of legacy code or testability concerns. Therefore, the primary motivation appears to be improving readability.",readability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
aee728b83e7c3536236523a83dcb24ceb6cade37,Deterministic coinbase hashes,"The commit refactors the code by extracting a method to use a deterministic nonce for coinbase transactions, which likely improves the maintainability of the code by making it clearer and more modular.",maintainability,7,913344534.0,masssi164/Simple-Blockchain,masssi164/Simple-Blockchain
91e21f681fbf7741ab00b392f4d4d6a25e7b4778,batch-1-fix-8: resolve 6 medium issues,"The commit involves splitting a conditional statement, which is a common refactoring technique to improve code clarity and ease of understanding, thus enhancing readability.",readability,8,1012705483.0,QuantumFluxAlgo/crypto-arbitrage,QuantumFluxAlgo/crypto-arbitrage
bd3f6888a1083d999f33528f7b900df6adc23cc8,Fix statement leak and cache cleanup,"The commit addresses fixing a statement leak and cache cleanup, which are issues related to resource management and code robustness, indicating improvements to maintainability rather than readability or performance. The use of 'Split Conditional' refactoring suggests restructuring complex conditions to improve code clarity and maintainability.",maintainability,8,928219404.0,AddstarMC/Swaparoo,AddstarMC/Swaparoo
ce7ee5042c5568382a589db23aecf847cda79435,Add edge text labels,"The commit involves renaming a variable and wrapping edge labels, which likely improves the clarity and understandability of the code related to edge text labels, thus enhancing readability.",readability,7,996399281.0,wyattphillips-philips/fsm-edit,wyattphillips-philips/fsm-edit
568adc6692e87d4cc8650d13c943585d8d6443a3,Add WebDriverFactory abstraction,"The commit introduces a WebDriverFactory abstraction, which typically aims to improve code reuse by providing a centralized way to create WebDriver instances, reducing duplication and facilitating reuse of code.",reuse,8,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
705f11e1b88b76ae9d22ea69b1ddfeecda36c865,Fix conflicting snippet endpoint path,"The commit fixes an ambiguous route mapping, which is likely causing maintainability issues due to unclear or conflicting endpoint paths. Resolving such conflicts improves the maintainability of the codebase by making the routing logic clearer and less fragile.",maintainability,8,1008616775.0,yourfavDev/java-saas,yourfavDev/java-saas
7c707de30249f1231ccb89eb26aceeaac3ef9098,Handle receipt end at 'Zu zahlen',"The commit focuses on stopping parsing at a specific point and adjusting tests, which suggests improving the code's structure to make it easier to maintain and understand. The use of 'Merge Conditional' indicates a refactoring aimed at simplifying conditional logic, which typically enhances maintainability rather than addressing performance, duplication, or other issues.",maintainability,7,1001353476.0,Dave99git/LidlSplit,Dave99git/LidlSplit
6130d0ff990a6c9d0ae06d750a8ab3e2f8eb9697,Expose application version,"The commit adds an application version endpoint, which is typically done to improve maintainability by providing clear version information for the application. The addition of a class annotation supports this by making the codebase easier to maintain and understand in terms of versioning.",maintainability,7,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
8aacd9291f9cd7853ec12dece58acd26e7d00c1c,UI improvements and logging,"The commit focuses on improving the UI layout and fixing asset paths, which likely involves restructuring code to improve its clarity and organization. The use of 'Encapsulate Attribute' suggests improving code structure for better readability and understanding rather than addressing duplication, performance, or dependencies.",readability,7,1017861753.0,lauri0/mesozoic-arena,lauri0/mesozoic-arena
d94a68ff7a86c302f9267611bb93570529701faa,Add DTO totals to transfer issue item report,"The commit introduces a DTO-based report and performs an extract method refactoring, which likely improves the structure and organization of the code, enhancing maintainability by making the code less fragile and easier to modify.",maintainability,7,21764480.0,hmislk/hmis,hmislk/hmis
2b595acd05dfe20a1afe06bc956b1c94d56f31a6,Fix sniper damage reduction logic,"The commit simplifies the sniper damage reduction logic by splitting a conditional, which typically improves code clarity and understandability, indicating a focus on improving readability.",readability,8,83931976.0,codefitz/Pixel-Spacebase,codefitz/Pixel-Spacebase
7ed74052c4cd8e5ac1c019eaf114ebf47bf92517,Add subtitle file output and OBS instructions,"The commit adds a new feature (subtitle file writer) and instructions for OBS, with a minor refactoring operation (extract variable) that likely improves code clarity and understanding. There is no indication of duplication, performance optimization, dependency changes, or legacy code modernization. The extract variable refactoring typically improves readability by making code easier to understand.",readability,7,1002138143.0,MaxBonas/TraductorVoz,MaxBonas/TraductorVoz
ba16e1eb2c5ec5e3766f2fb7f96dd8de54422adf,Extend brew time with redstone talents,"The commit extends functionality by making redstone talents affect brew time, which likely involves clarifying or simplifying the code logic through variable extraction to improve understanding and clarity.",readability,7,900973158.0,DiscordGoat/Continuity,DiscordGoat/Continuity
19c51f2f0a8b6196250c2b82a6281a2a70219fe5,Implement store telegram settings,"The commit involves renaming a variable, which typically aims to improve code clarity and understandability, thus enhancing readability.",readability,7,815677107.0,ddumaa/tracking_system,ddumaa/tracking_system
7d4bac3a1ba19248f268426dcde189b5d9e73b52,Use Bagatur stockfish library,"The commit replaces a process-based Stockfish implementation with a library-based one, which likely addresses unwanted dependencies on external processes or modules by integrating a library directly. This suggests the primary motivation is to reduce or manage dependencies.",dependency,8,995937470.0,Brockmann2020/BrockMate,Brockmann2020/BrockMate
